time_resolution,quote_currency,cointegration_test,adf_threshold,distance_threshold,train_window,test_window,model_type,spread_type,rolling_window,signal_logic,signal_scaled_enter,signal_discrete_enter,signal_discrete_exit,signal_stop,signal_reenter,signal_reenter_threshold,pair_allocation,pair_allocation_scaling,overall_return
300,BTC,distance,-3.25,12,14d 0H 0M 0S,14d 0H 0M 0S,raw,rolling,4032,discrete,4,1.6,1,3.85,TRUE,1.6500000000000001,equal,1.15,1.599600389926257
1800,BTC,distance,-3.25,20,58d 0H 0M 0S,20d 0H 0M 0S,log,rolling,384,scaled,4,3,0.5,6.7,FALSE,0.15000000000000002,scaled,1.55,1.5919410881806322
300,USDT,distance,-3.1,28,53d 0H 0M 0S,26d 0H 0M 0S,raw,fixed,6624,scaled,2,2.85,1,5.45,TRUE,1.25,weighted,1.05,1.5884383807630162
1800,BTC,eg,-3.85,28,59d 0H 0M 0S,42d 0H 0M 0S,raw,rolling,1872,scaled,2,3,0.35000000000000003,3.25,TRUE,1.55,weighted,1.9,1.5810473729642545
14400,BTC,eg,-3.8000000000000003,16,55d 0H 0M 0S,37d 0H 0M 0S,log,fixed,330,discrete,4,2.55,0.8,6.35,TRUE,1.3,scaled,1.35,1.5744600556967139
300,USDT,eg,-3.5,18,27d 0H 0M 0S,41d 0H 0M 0S,log,fixed,7776,scaled,4,2.3,0,5.4,TRUE,0.15000000000000002,weighted,2,1.5671001148114414
7200,BTC,distance,-3.3000000000000003,26,35d 0H 0M 0S,13d 0H 0M 0S,raw,fixed,324,discrete,4,1.9500000000000002,0.9,3,FALSE,0.2,scaled,1.9,1.5611126660095103
1800,BTC,eg,-2.3,22,42d 0H 0M 0S,59d 0H 0M 0S,raw,rolling,96,scaled,2,1.3,0.6000000000000001,6.35,FALSE,1.7000000000000002,weighted,1.25,1.5601344225864529
300,USDT,distance,-2.7,30,3d 0H 0M 0S,16d 0H 0M 0S,raw,rolling,864,discrete,4,1.4,0.15000000000000002,5.2,FALSE,2,equal,1.8,1.5592753954341672
300,USDT,eg,-2.85,30,58d 0H 0M 0S,41d 0H 0M 0S,log,fixed,10080,scaled,4,2.4000000000000004,0.4,4.9,TRUE,0.75,scaled,1.5,1.5553115761451708
1800,BTC,distance,-2.5,4,59d 0H 0M 0S,26d 0H 0M 0S,raw,rolling,384,scaled,4,2.95,0.05,5.4,FALSE,0.9500000000000001,weighted,1.25,1.5512658696167076
300,USDT,distance,-2.6,16,9d 0H 0M 0S,60d 0H 0M 0S,raw,rolling,2592,scaled,2,2.6,0.55,4.05,FALSE,0.65,scaled,1.25,1.550757090125138
900,USDT,distance,-2.85,6,46d 0H 0M 0S,35d 0H 0M 0S,log,rolling,2496,scaled,3,1.15,0.15000000000000002,5.2,FALSE,1.5,weighted,1.9,1.5413906909508786
7200,BTC,eg,-4,24,35d 0H 0M 0S,24d 0H 0M 0S,raw,fixed,384,scaled,4,1.9,0.5,3.75,TRUE,0.35000000000000003,weighted,1.3,1.5408499144214767
1800,USDT,eg,-3.45,30,21d 0H 0M 0S,16d 0H 0M 0S,raw,fixed,720,discrete,3,1.3,0.8500000000000001,6.65,TRUE,0.9,equal,1.35,1.534519884839845
300,USDT,distance,-1.65,22,13d 0H 0M 0S,37d 0H 0M 0S,log,fixed,3744,scaled,2,2.4000000000000004,0.65,6.550000000000001,FALSE,1.85,equal,1,1.5317857060999878
300,USDT,eg,-1.45,4,22d 0H 0M 0S,40d 0H 0M 0S,log,fixed,6336,scaled,3,1.85,0.9500000000000001,4.25,TRUE,1,weighted,1.9500000000000002,1.5308700902171415
86400,BTC,eg,-1.7000000000000002,12,17d 0H 0M 0S,16d 0H 0M 0S,log,rolling,5,scaled,2,1.9500000000000002,0.2,4.8,FALSE,0.15000000000000002,equal,1.25,1.5173836528909745
300,USDT,distance,-2.8,6,42d 0H 0M 0S,23d 0H 0M 0S,log,rolling,12096,discrete,2,1.1,0.7000000000000001,6.050000000000001,TRUE,1.1500000000000001,weighted,1.8,1.504212962585408
300,BTC,eg,-2.75,16,21d 0H 0M 0S,6d 0H 0M 0S,raw,rolling,6048,scaled,3,2.85,0.1,4.45,FALSE,0.9,equal,2,1.503583898674562
900,USDT,distance,-1.7000000000000002,24,24d 0H 0M 0S,51d 0H 0M 0S,raw,rolling,1152,scaled,4,2.55,0.7000000000000001,4.95,TRUE,0.75,equal,2,1.5007413085359125
14400,BTC,eg,-3.5500000000000003,16,58d 0H 0M 0S,24d 0H 0M 0S,log,rolling,300,discrete,4,1.7000000000000002,0.15000000000000002,4.3,FALSE,1.4500000000000002,weighted,1,1.4955535143753782
900,USDT,eg,-3.95,14,17d 0H 0M 0S,33d 0H 0M 0S,raw,rolling,480,scaled,4,1.7000000000000002,0.5,4.85,FALSE,0.8500000000000001,weighted,1.25,1.4955333240390791
300,BTC,distance,-3.25,6,39d 0H 0M 0S,7d 0H 0M 0S,log,rolling,6048,scaled,4,1.2,0.8500000000000001,3.3,FALSE,0.5,equal,1.4,1.49114556256518
300,USDT,distance,-1.6,12,20d 0H 0M 0S,58d 0H 0M 0S,log,fixed,5760,scaled,3,2.85,0.4,5,FALSE,0.4,scaled,1.65,1.4899240689433157
1800,BTC,eg,-3.75,30,28d 0H 0M 0S,38d 0H 0M 0S,raw,rolling,1344,scaled,3,2.5,0.2,3.65,FALSE,2,equal,1.1,1.489202432056767
300,BTC,eg,-3,10,47d 0H 0M 0S,5d 0H 0M 0S,log,fixed,2592,scaled,3,2.8,0.7000000000000001,5.35,FALSE,1.3,equal,1.45,1.4833390417354075
300,BTC,eg,-3.3000000000000003,22,26d 0H 0M 0S,12d 0H 0M 0S,raw,rolling,3168,discrete,3,1.4,0.7000000000000001,6.9,FALSE,1.9500000000000002,weighted,1.05,1.4740562560931003
300,USDT,eg,-3.8000000000000003,10,36d 0H 0M 0S,46d 0H 0M 0S,log,rolling,8640,scaled,3,1.8,0.8,3.55,FALSE,1.55,weighted,1.2,1.470914585860085
900,USDT,eg,-3.6,6,7d 0H 0M 0S,14d 0H 0M 0S,raw,rolling,672,scaled,3,1.8,0.45,3.05,TRUE,1.25,weighted,1.6,1.4699122583698647
900,USDT,eg,-3.35,30,42d 0H 0M 0S,23d 0H 0M 0S,log,rolling,288,scaled,2,3,0.30000000000000004,5.800000000000001,FALSE,0.05,equal,1.75,1.4598218896249746
300,BTC,eg,-3.0500000000000003,14,43d 0H 0M 0S,11d 0H 0M 0S,raw,fixed,11232,scaled,3,2.5,0.8500000000000001,6.45,TRUE,0.35000000000000003,scaled,1.9,1.4538150099717495
900,USDT,eg,-3.0500000000000003,22,48d 0H 0M 0S,43d 0H 0M 0S,log,rolling,4608,scaled,3,1.3,0.30000000000000004,5.2,TRUE,0.30000000000000004,scaled,1.65,1.452983776721973
300,USDT,eg,-1,12,31d 0H 0M 0S,19d 0H 0M 0S,log,fixed,2592,scaled,4,1.9,0.2,5.300000000000001,TRUE,0.8,scaled,1.5,1.445386321833414
7200,BTC,distance,-3.3000000000000003,22,56d 0H 0M 0S,5d 0H 0M 0S,log,rolling,372,discrete,4,1.45,1,4.7,TRUE,0.4,scaled,1.45,1.4440608977610592
900,USDT,eg,-3.3000000000000003,12,27d 0H 0M 0S,7d 0H 0M 0S,log,rolling,2592,discrete,4,1,0.8500000000000001,3.1,FALSE,0.8500000000000001,weighted,2,1.4435721951485299
86400,USDT,distance,-3.4000000000000004,18,13d 0H 0M 0S,35d 0H 0M 0S,raw,fixed,13,discrete,4,1.55,0.9500000000000001,5.4,TRUE,1.1,scaled,1.6,1.4427051940394098
7200,BTC,eg,-3.35,12,54d 0H 0M 0S,22d 0H 0M 0S,log,fixed,252,discrete,4,2.8,0.25,6.300000000000001,FALSE,1.05,equal,1.6,1.4363619646400783
14400,BTC,eg,-3.5500000000000003,4,47d 0H 0M 0S,55d 0H 0M 0S,log,rolling,282,scaled,2,2.75,0.75,4.95,TRUE,1.3,scaled,1.25,1.4360553241409963
900,USDT,distance,-3.4000000000000004,30,35d 0H 0M 0S,51d 0H 0M 0S,raw,rolling,576,scaled,3,1.3,0.30000000000000004,4,TRUE,0.9,equal,1,1.4359351544141232
300,BTC,eg,-1.35,4,24d 0H 0M 0S,60d 0H 0M 0S,log,rolling,6912,scaled,4,1.7000000000000002,0.25,4.8,TRUE,1.6,scaled,1.75,1.4351065770033362
300,BTC,distance,-2.75,14,47d 0H 0M 0S,56d 0H 0M 0S,raw,rolling,13536,discrete,4,1.55,0.9,3.95,TRUE,1.3,scaled,1.9500000000000002,1.4306534595161884
900,USDT,eg,-1.1,6,33d 0H 0M 0S,25d 0H 0M 0S,log,rolling,576,scaled,4,2.35,0.30000000000000004,6.75,TRUE,0.5,scaled,1.55,1.4304267639510246
7200,BTC,eg,-3.75,16,49d 0H 0M 0S,32d 0H 0M 0S,raw,rolling,588,discrete,2,1.3,0.75,5.6,FALSE,1.55,scaled,1.65,1.4277387835137059
7200,USDT,eg,-3.5,18,54d 0H 0M 0S,21d 0H 0M 0S,log,fixed,648,scaled,2,2.1500000000000004,0.1,6.2,TRUE,1.5,equal,1.6,1.4270295829122361
300,USDT,distance,-3.85,12,56d 0H 0M 0S,39d 0H 0M 0S,log,fixed,14112,scaled,4,1.45,0.8,3.55,FALSE,0.75,equal,1.1,1.4239621736699015
1800,USDT,distance,-2.6500000000000004,20,29d 0H 0M 0S,16d 0H 0M 0S,log,fixed,1392,scaled,2,2.05,0.4,4.95,TRUE,1.85,scaled,1.8,1.421537516086806
300,USDT,eg,-2.9000000000000004,18,23d 0H 0M 0S,30d 0H 0M 0S,raw,rolling,6624,discrete,4,1.7000000000000002,0.7000000000000001,5,TRUE,0.75,scaled,1.1,1.4209903330501152
1800,BTC,distance,-2,28,52d 0H 0M 0S,4d 0H 0M 0S,log,rolling,432,scaled,3,2.75,0.75,6,TRUE,0.4,scaled,1.2,1.4190759430711744
900,USDT,eg,-3.85,28,55d 0H 0M 0S,7d 0H 0M 0S,raw,fixed,4128,discrete,2,1.5,0.8,5.5,TRUE,1.6,weighted,1.2,1.418381671114635
1800,USDT,distance,-2.25,6,31d 0H 0M 0S,30d 0H 0M 0S,log,rolling,96,scaled,3,1.85,0.8500000000000001,3.15,TRUE,1.05,scaled,1.7000000000000002,1.4163280048228248
300,BTC,eg,-1,12,39d 0H 0M 0S,26d 0H 0M 0S,log,rolling,11232,scaled,2,2.1500000000000004,0.8,4.2,TRUE,1.8,weighted,1.7000000000000002,1.4130496946194302
900,BTC,eg,-2.85,16,60d 0H 0M 0S,18d 0H 0M 0S,log,rolling,5568,scaled,4,2.95,0.30000000000000004,5.15,FALSE,0.5,scaled,1.9,1.4114007560673771
300,BTC,distance,-1.3,14,57d 0H 0M 0S,13d 0H 0M 0S,log,rolling,8640,scaled,4,1.9500000000000002,0.35000000000000003,3.8,TRUE,1.1500000000000001,weighted,2,1.4019555455868922
1800,BTC,eg,-2.8,18,38d 0H 0M 0S,23d 0H 0M 0S,log,rolling,768,scaled,3,2.7,0.55,6.65,TRUE,1.75,weighted,1.75,1.3995775265828527
300,USDT,distance,-2.2,30,40d 0H 0M 0S,29d 0H 0M 0S,log,fixed,11520,scaled,3,1.5,0.1,6.15,TRUE,1.6500000000000001,scaled,1.25,1.3962195194183646
300,BTC,eg,-2.6,22,37d 0H 0M 0S,48d 0H 0M 0S,log,fixed,3744,scaled,2,1.2,0.25,4.35,FALSE,0.25,weighted,1.3,1.3924057851616995
300,USDT,eg,-1.35,14,49d 0H 0M 0S,27d 0H 0M 0S,log,rolling,864,discrete,3,1.75,1,4.55,FALSE,1.85,equal,1.9500000000000002,1.390571487336934
900,BTC,distance,-1.05,4,49d 0H 0M 0S,35d 0H 0M 0S,log,fixed,3264,scaled,2,2.8,0.15000000000000002,6.15,FALSE,1.05,equal,1.1,1.385279531033889
1800,BTC,eg,-2.35,28,60d 0H 0M 0S,39d 0H 0M 0S,log,rolling,768,scaled,3,2.95,1,4.65,FALSE,0.05,scaled,2,1.3829499268741225
300,BTC,distance,-3,24,35d 0H 0M 0S,53d 0H 0M 0S,raw,rolling,10080,scaled,3,1.15,0.05,5.6,TRUE,0.5,weighted,1.8,1.371688440858891
300,USDT,eg,-3.0500000000000003,16,6d 0H 0M 0S,31d 0H 0M 0S,raw,fixed,1728,scaled,2,1.1,0.8,3.05,FALSE,1.9000000000000001,equal,1.65,1.3675066857400202
300,USDT,eg,-1.15,30,33d 0H 0M 0S,17d 0H 0M 0S,raw,fixed,8640,scaled,2,2.6500000000000004,0.6000000000000001,5.5,TRUE,1.3,equal,1,1.3670230947706932
300,BTC,eg,-1.85,18,30d 0H 0M 0S,38d 0H 0M 0S,log,rolling,6624,discrete,2,1.1,1,4.75,TRUE,0.30000000000000004,equal,1.65,1.3663154100559607
300,BTC,eg,-2.5,18,37d 0H 0M 0S,7d 0H 0M 0S,log,fixed,10656,scaled,2,2.35,0.05,6.800000000000001,FALSE,1.9000000000000001,weighted,1.9500000000000002,1.3592443825804257
900,USDT,distance,-3,4,58d 0H 0M 0S,22d 0H 0M 0S,raw,rolling,5376,scaled,4,1.05,0,5.9,FALSE,0.8500000000000001,equal,1,1.352708590028488
7200,USDT,eg,-3.1,6,18d 0H 0M 0S,13d 0H 0M 0S,log,fixed,216,scaled,2,1.7000000000000002,0.05,5.550000000000001,TRUE,0.55,scaled,1.85,1.3517674592408866
1800,BTC,eg,-1.4,10,11d 0H 0M 0S,41d 0H 0M 0S,log,rolling,96,discrete,3,1.35,0.35000000000000003,6,TRUE,0.35000000000000003,weighted,1.3,1.34748684600457
900,BTC,eg,-2.95,30,43d 0H 0M 0S,50d 0H 0M 0S,raw,rolling,4128,scaled,3,1.35,0.8,6.4,TRUE,1.9000000000000001,equal,1.05,1.3455356803229164
900,USDT,eg,-3.2,8,40d 0H 0M 0S,36d 0H 0M 0S,log,rolling,2880,discrete,4,1.1,0.55,6.050000000000001,TRUE,1.9000000000000001,weighted,1.75,1.3452391993279798
900,USDT,eg,-3.35,28,9d 0H 0M 0S,21d 0H 0M 0S,raw,fixed,768,scaled,2,2.85,0.55,5.6,TRUE,1.6,equal,1.75,1.3446305060354458
1800,USDT,eg,-3.7,4,7d 0H 0M 0S,7d 0H 0M 0S,log,fixed,336,scaled,3,3,0.5,5.35,TRUE,1.1,scaled,1.8,1.3440025114508825
900,USDT,distance,-2.1,18,44d 0H 0M 0S,11d 0H 0M 0S,log,rolling,3552,scaled,4,2.4000000000000004,0.45,5.65,TRUE,1.35,scaled,1.35,1.3438720021792199
900,BTC,eg,-2,20,31d 0H 0M 0S,26d 0H 0M 0S,log,rolling,2496,scaled,4,1.5,0.30000000000000004,6.15,FALSE,1.1500000000000001,weighted,1.05,1.3424591865427629
300,USDT,eg,-1.9500000000000002,4,37d 0H 0M 0S,18d 0H 0M 0S,log,fixed,10656,scaled,3,2.45,0.2,3.75,FALSE,1.9500000000000002,scaled,1.4,1.3397531453656886
300,USDT,eg,-3.9000000000000004,6,5d 0H 0M 0S,21d 0H 0M 0S,raw,rolling,1440,discrete,2,2.4000000000000004,0.8,5.2,TRUE,1.6,weighted,1.55,1.336656932995599
900,BTC,distance,-2.25,6,46d 0H 0M 0S,25d 0H 0M 0S,raw,rolling,4416,scaled,3,1.05,0.35000000000000003,3.8,TRUE,0.45,equal,1.85,1.3344687136116158
900,USDT,eg,-1.5,28,37d 0H 0M 0S,44d 0H 0M 0S,raw,rolling,288,scaled,4,1.85,0.30000000000000004,6.5,FALSE,0.4,scaled,1.25,1.3291719613751316
86400,BTC,eg,-3.85,18,55d 0H 0M 0S,32d 0H 0M 0S,log,fixed,29,discrete,3,1.6,0.55,3.55,FALSE,1.9500000000000002,weighted,1.6,1.3262025343549904
300,BTC,distance,-3.15,6,41d 0H 0M 0S,33d 0H 0M 0S,log,fixed,4320,discrete,4,1.1,0.35000000000000003,4.65,TRUE,1.8,scaled,1.15,1.3249975234768376
900,BTC,eg,-3.1,12,50d 0H 0M 0S,16d 0H 0M 0S,log,fixed,1728,discrete,3,2.7,0.15000000000000002,6.25,FALSE,1.5,weighted,1.35,1.3227376345412678
900,BTC,eg,-3.95,22,49d 0H 0M 0S,3d 0H 0M 0S,raw,rolling,4416,discrete,4,2.4000000000000004,0.45,3.5,TRUE,0.7000000000000001,scaled,1.9500000000000002,1.3220318050435171
300,USDT,eg,-3.25,24,8d 0H 0M 0S,17d 0H 0M 0S,raw,fixed,2304,scaled,4,2.35,0.5,3.45,TRUE,1.6500000000000001,equal,1.25,1.3205164857661107
300,USDT,distance,-2.45,8,18d 0H 0M 0S,37d 0H 0M 0S,raw,fixed,3456,scaled,2,2.45,0.6000000000000001,4.9,FALSE,1.6,scaled,1.55,1.3183048257719876
900,BTC,eg,-2.9000000000000004,18,10d 0H 0M 0S,41d 0H 0M 0S,log,rolling,960,scaled,3,2.8,0.55,5.7,TRUE,0.7000000000000001,equal,1.5,1.3182300426554165
1800,USDT,distance,-3.5500000000000003,8,26d 0H 0M 0S,7d 0H 0M 0S,log,rolling,720,scaled,3,2.05,0.9,4,TRUE,1.75,scaled,1.85,1.318041305192049
900,BTC,eg,-1.05,22,6d 0H 0M 0S,43d 0H 0M 0S,log,rolling,576,scaled,2,1.9500000000000002,0.05,6.9,TRUE,1.4500000000000002,equal,2,1.3173556589339541
86400,BTC,distance,-1.75,16,4d 0H 0M 0S,31d 0H 0M 0S,log,rolling,4,scaled,4,2.5,0.8500000000000001,6.6,FALSE,2,weighted,1.2,1.3170478316480176
900,USDT,distance,-3.6500000000000004,6,3d 0H 0M 0S,24d 0H 0M 0S,raw,rolling,288,scaled,3,1.05,0.65,4.8,FALSE,1.7000000000000002,equal,1.1,1.3169461528464164
300,BTC,distance,-1.65,26,7d 0H 0M 0S,18d 0H 0M 0S,raw,fixed,2016,scaled,3,2.45,0.6000000000000001,7,TRUE,0.4,equal,1.05,1.3130011417475502
86400,BTC,distance,-1.15,30,26d 0H 0M 0S,31d 0H 0M 0S,log,rolling,26,discrete,3,1.6,0.15000000000000002,6.4,TRUE,1.2000000000000002,scaled,1.55,1.3059861272909916
300,USDT,distance,-1.1,26,25d 0H 0M 0S,45d 0H 0M 0S,log,fixed,7200,scaled,3,2.25,0.75,4.95,FALSE,0.45,weighted,1.45,1.3051134570700977
86400,USDT,eg,-3.1,14,26d 0H 0M 0S,14d 0H 0M 0S,raw,rolling,26,discrete,4,1.1,0.25,6.15,FALSE,0.9,weighted,1.05,1.3001504537705608
900,USDT,eg,-3.6,10,38d 0H 0M 0S,9d 0H 0M 0S,log,rolling,3648,discrete,4,1.1,0.55,5,FALSE,0.35000000000000003,scaled,1.75,1.2992660598012584
300,USDT,eg,-1.5,16,52d 0H 0M 0S,36d 0H 0M 0S,raw,fixed,3168,scaled,4,1.15,0.9500000000000001,4.75,FALSE,1.75,scaled,1.4,1.2975038608042668
300,BTC,eg,-3.45,4,9d 0H 0M 0S,51d 0H 0M 0S,log,rolling,2592,scaled,3,2.9000000000000004,0.9,4.05,FALSE,0.9,equal,1.7000000000000002,1.2960852162579155
300,BTC,distance,-1.5,18,51d 0H 0M 0S,18d 0H 0M 0S,raw,fixed,2592,discrete,3,2.35,0.9500000000000001,3.55,TRUE,1.9000000000000001,scaled,1.55,1.2914587410604186
1800,BTC,distance,-3.95,8,25d 0H 0M 0S,51d 0H 0M 0S,log,rolling,192,scaled,4,1.8,0.35000000000000003,4.7,TRUE,1.1,scaled,1.55,1.2884379637827785
300,BTC,distance,-2.3,10,47d 0H 0M 0S,44d 0H 0M 0S,log,fixed,11232,discrete,2,1,0.75,5.800000000000001,FALSE,1.4000000000000001,scaled,1.85,1.2883679023466381
300,BTC,distance,-2.4000000000000004,26,15d 0H 0M 0S,47d 0H 0M 0S,log,fixed,4320,scaled,3,2.35,0.1,4.25,FALSE,0.9,scaled,1.7000000000000002,1.284886062538687
86400,USDT,distance,-2.35,14,10d 0H 0M 0S,22d 0H 0M 0S,log,fixed,10,scaled,4,1.5,0.1,3.35,TRUE,0.7000000000000001,scaled,1.9500000000000002,1.280974318406965
1800,USDT,eg,-3.6500000000000004,20,51d 0H 0M 0S,17d 0H 0M 0S,log,fixed,1920,scaled,3,2.45,0.05,6.050000000000001,FALSE,1.35,scaled,1.85,1.2807886288123005
1800,USDT,eg,-2.55,24,46d 0H 0M 0S,30d 0H 0M 0S,log,rolling,1488,scaled,3,2.45,0.2,6.7,TRUE,1.1500000000000001,scaled,1.8,1.280686698924757
300,BTC,distance,-2.8,30,10d 0H 0M 0S,28d 0H 0M 0S,log,rolling,2880,discrete,3,1.55,0.5,4.9,FALSE,1.9500000000000002,scaled,1.85,1.2804585847070533
86400,BTC,distance,-1.15,22,14d 0H 0M 0S,23d 0H 0M 0S,log,rolling,3,scaled,4,1.6,0.45,4.45,FALSE,1.2000000000000002,weighted,1.2,1.2795030324133134
300,USDT,eg,-1.1,16,53d 0H 0M 0S,48d 0H 0M 0S,log,fixed,14112,scaled,4,1.9,0.9,6.800000000000001,TRUE,1.2000000000000002,weighted,1.8,1.2792150583628132
1800,USDT,eg,-3.85,4,36d 0H 0M 0S,34d 0H 0M 0S,log,fixed,1728,scaled,4,1.8,0.55,3.3,TRUE,1.85,scaled,1.15,1.277639401110519
900,BTC,distance,-2.5,6,52d 0H 0M 0S,22d 0H 0M 0S,raw,rolling,384,scaled,3,1.4,0.4,6.1,FALSE,0.5,weighted,1.35,1.2754863658384703
7200,USDT,distance,-1.9,6,15d 0H 0M 0S,13d 0H 0M 0S,raw,fixed,180,scaled,4,2.9000000000000004,0.55,5.050000000000001,FALSE,1.2000000000000002,scaled,1.4,1.2745029522763298
86400,BTC,distance,-3.35,20,8d 0H 0M 0S,54d 0H 0M 0S,log,rolling,5,scaled,3,2.3,0.30000000000000004,4.7,FALSE,0,weighted,1.85,1.2707502394229857
14400,BTC,distance,-1.9500000000000002,30,44d 0H 0M 0S,34d 0H 0M 0S,log,fixed,264,discrete,3,1.55,0.45,4.75,FALSE,1.1,scaled,1.25,1.2680861728013881
7200,BTC,eg,-3.9000000000000004,14,27d 0H 0M 0S,58d 0H 0M 0S,raw,fixed,324,scaled,2,1.3,0.35000000000000003,3.7,FALSE,1.7000000000000002,scaled,1.75,1.2677037864403131
900,BTC,distance,-1.4,6,5d 0H 0M 0S,18d 0H 0M 0S,raw,rolling,480,scaled,4,2.85,0.65,4.6,FALSE,0.2,weighted,1.6,1.2673499098774241
1800,USDT,eg,-1.85,4,39d 0H 0M 0S,13d 0H 0M 0S,log,fixed,528,scaled,4,2.45,0.65,5.95,TRUE,1.2000000000000002,equal,1.25,1.2661427341053964
86400,BTC,eg,-2.2,26,56d 0H 0M 0S,44d 0H 0M 0S,log,fixed,25,discrete,2,2.25,0.05,5.25,FALSE,1.6500000000000001,weighted,1.8,1.2660710996363262
300,USDT,distance,-3.35,20,53d 0H 0M 0S,33d 0H 0M 0S,log,fixed,15264,scaled,2,1.75,0.25,3.45,FALSE,0.4,weighted,1.6,1.265593547702335
900,USDT,distance,-1.4,6,10d 0H 0M 0S,31d 0H 0M 0S,raw,rolling,480,discrete,3,1.25,0.5,6.5,TRUE,0.6000000000000001,scaled,1.4,1.264089672119933
900,USDT,eg,-3.5500000000000003,22,11d 0H 0M 0S,11d 0H 0M 0S,log,fixed,1056,scaled,3,1.9,0.9,4.65,FALSE,1.4500000000000002,equal,1,1.260963074197828
900,USDT,distance,-1.3,10,19d 0H 0M 0S,12d 0H 0M 0S,log,rolling,1824,discrete,3,1.65,0.9,4.6,TRUE,1.1,weighted,2,1.2596213070162248
300,BTC,eg,-2.4000000000000004,20,53d 0H 0M 0S,8d 0H 0M 0S,raw,rolling,5472,discrete,2,1.5,0.9,5.550000000000001,TRUE,0.5,equal,1.15,1.2583315383763507
900,USDT,eg,-2.45,22,15d 0H 0M 0S,16d 0H 0M 0S,raw,fixed,1440,scaled,3,1.55,0.7000000000000001,4.5,FALSE,1.85,equal,2,1.253094757941132
900,BTC,eg,-3.2,18,57d 0H 0M 0S,42d 0H 0M 0S,log,rolling,2688,scaled,3,2.7,0.65,4.65,FALSE,0.15000000000000002,weighted,2,1.2515436997620222
86400,BTC,distance,-1.8,4,6d 0H 0M 0S,23d 0H 0M 0S,raw,fixed,6,scaled,3,2.05,0.7000000000000001,3.85,FALSE,1.75,weighted,1.9500000000000002,1.2509642332689204
900,BTC,distance,-3.6500000000000004,4,46d 0H 0M 0S,35d 0H 0M 0S,raw,fixed,1440,scaled,4,1.2,0.1,6.1,FALSE,0.15000000000000002,equal,1.45,1.2504247718346428
300,BTC,distance,-3.6,30,41d 0H 0M 0S,41d 0H 0M 0S,raw,rolling,10656,scaled,4,1.35,0.55,5.2,TRUE,0.6000000000000001,equal,1.55,1.2499263526522757
86400,BTC,eg,-3.5500000000000003,20,29d 0H 0M 0S,58d 0H 0M 0S,raw,fixed,29,discrete,2,2.8,0.1,3.95,FALSE,0.8500000000000001,weighted,1.2,1.2489687810861128
1800,USDT,distance,-2.85,20,23d 0H 0M 0S,11d 0H 0M 0S,log,fixed,1104,scaled,2,1.45,0.05,6.9,FALSE,1.2000000000000002,equal,1.7000000000000002,1.2484049047843349
300,BTC,eg,-2.3,10,37d 0H 0M 0S,13d 0H 0M 0S,raw,fixed,6912,scaled,3,2.3,1,6.35,TRUE,0.55,weighted,1.15,1.2474514139331134
300,USDT,eg,-1.4,10,34d 0H 0M 0S,42d 0H 0M 0S,raw,fixed,9792,scaled,3,2,0.7000000000000001,6.050000000000001,FALSE,1.3,weighted,1.45,1.2468502135965356
900,BTC,distance,-1.4,4,5d 0H 0M 0S,30d 0H 0M 0S,log,rolling,480,discrete,3,2.9000000000000004,0.65,4.55,FALSE,1.85,equal,1.6,1.2464200540863632
900,BTC,distance,-3.95,16,56d 0H 0M 0S,26d 0H 0M 0S,log,rolling,4800,scaled,2,1.35,0,4.6,TRUE,1.5,weighted,1.4,1.2459407019030668
900,USDT,distance,-1.75,10,54d 0H 0M 0S,48d 0H 0M 0S,log,rolling,4704,discrete,3,1.15,0.4,3,FALSE,0,scaled,1.65,1.2421212526748804
300,USDT,eg,-3.85,20,26d 0H 0M 0S,8d 0H 0M 0S,raw,rolling,7488,discrete,2,2.35,0.7000000000000001,4.1,TRUE,1.5,scaled,1.85,1.241263120642591
900,BTC,distance,-2.7,10,26d 0H 0M 0S,50d 0H 0M 0S,log,fixed,2496,scaled,4,1.35,0.5,5.95,FALSE,0.9500000000000001,weighted,1.6,1.2410564359599705
900,USDT,distance,-3.9000000000000004,8,27d 0H 0M 0S,38d 0H 0M 0S,raw,rolling,1344,scaled,4,1.9500000000000002,0.05,3.85,FALSE,1.75,equal,1.25,1.2397928913390828
900,BTC,distance,-3.6500000000000004,12,7d 0H 0M 0S,24d 0H 0M 0S,raw,rolling,672,scaled,3,2.1,0.55,4.3,FALSE,0.05,weighted,1.05,1.2383773265681322
900,USDT,eg,-1.2,24,19d 0H 0M 0S,8d 0H 0M 0S,log,fixed,1824,scaled,4,2.1500000000000004,0.1,6.65,TRUE,0.5,scaled,1.85,1.2373322675645353
14400,USDT,eg,-3.3000000000000003,4,55d 0H 0M 0S,38d 0H 0M 0S,log,rolling,180,discrete,4,2.2,0.9500000000000001,3.95,TRUE,1.9500000000000002,equal,1.9,1.2360697615456155
7200,USDT,distance,-1.4,4,49d 0H 0M 0S,44d 0H 0M 0S,log,fixed,564,discrete,3,2.1500000000000004,0.5,6.45,TRUE,0.30000000000000004,weighted,1.75,1.2314882882934157
1800,BTC,distance,-1.25,20,30d 0H 0M 0S,7d 0H 0M 0S,log,fixed,672,discrete,2,2.1500000000000004,0.15000000000000002,4.7,FALSE,0.55,scaled,2,1.230765834844427
